san	siteid	size	segmentid	n	k	a	cost	max(d.date)	min(d.date)	days	ads
aigebi1amjul11	681005	300x250	953	110	0	0	0.00	2011-09-27	2011-08-11	47	9
aigebi1amjul11	790699	728x90	87	436	0	0	0.00	2011-09-27	2011-07-30	59	9
aigebi1amjul11	789064	728x90	83	86	0	0	0.00	2011-08-08	2011-07-18	21	1
aigebi1amjul11	794857	728x90	87	5	0	0	0.00	2011-10-20	2011-10-20	0	2
aigebi1amjul11	792843	300x250	1183	1	0	0	0.00	2011-07-17	2011-07-17	0	1
aigebi1amjul11	798863	160x600	1183	921	1	0	0.00	2011-11-05	2011-11-05	0	3
aigebi1amjul11	796759	300x250	1183	524	1	0	0.00	2011-09-03	2011-07-29	36	9
aigebi1amjul11	803326	160x600	87	402	2	0	0.00	2011-08-31	2011-07-14	48	9
aigebi1amjul11	800991	300x250	1183	292	1	0	0.00	2011-09-25	2011-08-04	52	9
aigebi1amjul11	806556	160x600	87	379	0	0	0.00	2011-09-26	2011-07-21	67	9
aigebi1amjul11	809771	300x250	87	4	0	0	0.00	2011-07-27	2011-07-26	1	3
aigebi1amjul11	808143	728x90	1184	4	0	0	0.00	2011-08-16	2011-08-16	0	3
aigebi1amjul11	815046	728x90	87	64	0	0	0.00	2011-10-04	2011-10-04	0	8
aigebi1amjul11	818338	728x90	1183	188	0	0	0.00	2011-11-19	2011-11-19	0	2
aigebi1amjul11	778944	160x600	1183	667	6	0	0.00	2011-09-26	2011-08-05	52	9
aigebi1amjul11	787213	728x90	1183	394	0	0	0.00	2011-08-24	2011-07-18	37	9
aigebi1amjul11	691890	728x90	1	395	1	0	0.00	2011-08-02	2011-07-22	11	9
aigebi1amjul11	765477	160x600	1183	70	0	0	0.00	2011-08-03	2011-08-01	2	9
aigebi1amjul11	794913	300x250	83	809	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	793007	468x60	87	218	0	0	0.00	2011-09-01	2011-08-28	4	1
aigebi1amjul11	799026	160x600	87	335	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	796913	728x90	87	304	0	0	0.00	2011-09-19	2011-07-31	50	9
aigebi1amjul11	803583	728x90	87	30	0	0	0.00	2011-07-31	2011-07-15	16	9
aigebi1amjul11	801094	728x90	87	725	75	0	0.00	2011-09-08	2011-08-20	19	8
aigebi1amjul11	806761	300x250	87	3	0	0	0.00	2011-07-23	2011-07-17	6	2
aigebi1amjul11	805152	300x250	1184	2	0	0	0.00	2011-08-16	2011-08-15	1	2
aigebi1amjul11	809944	160x600	1183	1	0	0	0.00	2011-07-27	2011-07-27	0	1
aigebi1amjul11	815203	160x600	1183	6	0	0	0.00	2011-10-14	2011-10-14	0	2
aigebi1amjul11	811723	120x600	87	28	0	0	0.00	2011-10-21	2011-08-25	57	1
aigebi1amjul11	818538	300x250	1183	1	0	0	0.00	2011-11-23	2011-11-23	0	1
aigebi1amjul11	765795	300x250	1183	77	1	0	0.00	2011-08-17	2011-08-02	15	9
aigebi1amjul11	785006	300x250	1183	430	0	0	0.00	2011-09-26	2011-07-22	66	9
aigebi1amjul11	790941	120x600	1184	1	0	0	0.00	2011-08-16	2011-08-16	0	1
aigebi1amjul11	789172	160x600	87	272	0	0	0.00	2011-08-27	2011-07-14	44	9
aigebi1amjul11	795004	300x250	87	74	2	0	0.00	2011-08-04	2011-07-20	15	9
aigebi1amjul11	797005	160x600	1183	1259	0	0	0.00	2011-11-04	2011-07-14	113	8
aigebi1amjul11	803691	300x250	87	2657	1	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	805253	160x600	87	330	0	0	0.00	2011-10-15	2011-07-14	93	9
aigebi1amjul11	809999	300x250	1183	380	0	0	0.00	2011-09-16	2011-07-29	49	9
aigebi1amjul11	808323	120x600	1183	1	0	0	0.00	2011-08-30	2011-08-30	0	1
aigebi1amjul11	815576	300x250	1183	2	0	0	0.00	2011-10-13	2011-10-13	0	2
aigebi1amjul11	811837	120x600	87	9	0	0	0.00	2011-10-20	2011-08-19	62	1
aigebi1amjul11	818740	300x250	1183	133	0	0	0.00	2011-11-24	2011-11-24	0	3
aigebi1amjul11	776259	728x90	1183	9	0	0	0.00	2011-07-20	2011-07-16	4	4
aigebi1amjul11	771892	728x90	1183	276	0	0	0.00	2011-09-23	2011-07-14	71	9
aigebi1amjul11	782752	728x90	1183	2737	0	0	0.00	2011-08-31	2011-07-14	48	9
aigebi1amjul11	743168	728x90	81	431	0	0	0.00	2011-09-10	2011-07-24	48	9
aigebi1amjul11	779448	234x60	1184	1	0	0	0.00	2011-08-16	2011-08-16	0	1
aigebi1amjul11	787474	728x90	67	1	0	0	0.00	2011-09-28	2011-09-28	0	1
aigebi1amjul11	785151	160x600	1184	5	0	0	0.00	2011-08-16	2011-08-15	1	4
aigebi1amjul11	791171	160x600	1183	22	0	0	0.00	2011-08-16	2011-07-15	32	8
aigebi1amjul11	789396	300x250	1184	3	0	0	0.00	2011-08-15	2011-08-15	0	3
aigebi1amjul11	795163	300x250	1183	3918	3	0	0.00	2011-09-27	2011-08-09	49	9
aigebi1amjul11	793384	160x600	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	2
aigebi1amjul11	801420	728x90	1183	528	0	0	0.00	2011-09-27	2011-08-18	40	8
aigebi1amjul11	806990	160x600	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	2
aigebi1amjul11	810134	300x250	87	36	0	0	0.00	2011-09-26	2011-09-14	12	9
aigebi1amjul11	808446	160x600	87	28	0	0	0.00	2011-09-27	2011-08-30	28	9
aigebi1amjul11	811960	120x600	87	3	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	815711	728x90	1183	7	0	0	0.00	2011-11-11	2011-11-11	0	2
aigebi1amjul11	776512	728x90	1183	15	0	0	0.00	2011-07-31	2011-07-14	17	7
aigebi1amjul11	772179	160x600	1183	1115	1	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	782871	300x250	1183	2	0	0	0.00	2011-07-17	2011-07-15	2	2
aigebi1amjul11	743211	160x600	1183	648	1	0	0.00	2011-10-06	2011-07-23	75	9
aigebi1amjul11	779870	728x90	87	10	0	0	0.00	2011-08-09	2011-07-16	24	4
aigebi1amjul11	787554	728x90	1236	6	0	0	0.00	2011-09-27	2011-09-25	2	5
aigebi1amjul11	712078	728x90	1	729	0	0	0.00	2011-09-27	2011-07-15	74	9
aigebi1amjul11	795237	728x90	79	139	0	0	0.00	2011-09-09	2011-07-16	55	8
aigebi1amjul11	793517	300x250	87	1047	9	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	797342	728x90	1183	120	0	0	0.00	2011-09-27	2011-07-30	59	9
aigebi1amjul11	801521	160x600	1183	14	0	0	0.00	2011-07-16	2011-07-16	0	6
aigebi1amjul11	805484	160x600	292	130	0	0	0.00	2011-09-01	2011-07-20	43	9
aigebi1amjul11	808561	160x600	1183	840	0	0	0.00	2011-09-24	2011-08-25	30	9
aigebi1amjul11	812262	728x90	1183	5	0	0	0.00	2011-11-14	2011-11-06	8	2
aigebi1amjul11	810250	160x600	1183	13	0	0	0.00	2011-08-14	2011-08-13	1	7
aigebi1amjul11	815975	728x90	1183	211	0	0	0.00	2011-11-29	2011-11-29	0	2
aigebi1amjul11	776864	160x600	1183	399	0	0	0.00	2011-11-11	2011-11-11	0	3
aigebi1amjul11	780209	728x90	1183	23	0	0	0.00	2011-08-17	2011-07-15	33	9
aigebi1amjul11	787676	728x90	1183	51	0	0	0.00	2011-08-26	2011-08-19	7	8
aigebi1amjul11	715472	120x600	1183	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	767260	300x250	1183	941	0	0	0.00	2011-10-21	2011-08-17	65	9
aigebi1amjul11	791359	728x90	81	632	0	0	0.00	2011-08-25	2011-07-22	34	9
aigebi1amjul11	758450	300x250	87	1097	0	0	0.00	2011-09-27	2011-07-16	73	9
aigebi1amjul11	789623	728x90	1183	127	0	0	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	795375	728x90	1183	257	0	0	0.00	2011-08-27	2011-07-22	36	9
aigebi1amjul11	799448	300x250	1184	4	0	0	0.00	2011-08-15	2011-08-15	0	4
aigebi1amjul11	797570	728x90	1183	106	0	0	0.00	2011-08-16	2011-07-14	33	9
aigebi1amjul11	801635	300x250	1184	16	0	0	0.00	2011-08-16	2011-08-15	1	7
aigebi1amjul11	805635	300x250	87	126	0	0	0.00	2011-07-31	2011-07-14	17	9
aigebi1amjul11	808627	160x600	1184	10	0	0	0.00	2011-08-16	2011-08-15	1	6
aigebi1amjul11	807167	160x600	1183	7	0	0	0.00	2011-09-01	2011-07-28	35	4
aigebi1amjul11	812588	468x60	1183	22	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	810441	234x60	1183	17	0	0	0.00	2011-09-17	2011-09-05	12	1
aigebi1amjul11	816164	468x60	87	7	0	0	0.00	2011-10-26	2011-10-26	0	1
aigebi1amjul11	772747	728x90	292	621	1	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	783265	160x600	1184	3011	1	0	0.00	2011-08-16	2011-08-15	1	9
aigebi1amjul11	744112	160x600	1184	11	0	0	0.00	2011-08-16	2011-08-15	1	6
aigebi1amjul11	780389	468x60	1236	5236	2	0	0.00	2011-09-10	2011-07-26	46	1
aigebi1amjul11	717825	160x600	377	471	0	0	0.00	2011-08-11	2011-08-11	0	9
aigebi1amjul11	767719	468x60	1183	1172	0	0	0.00	2011-10-21	2011-08-13	69	1
aigebi1amjul11	785606	728x90	1183	83	0	0	0.00	2011-08-31	2011-07-14	48	9
aigebi1amjul11	789702	300x250	1184	4	0	0	0.00	2011-08-16	2011-08-15	1	3
aigebi1amjul11	793734	728x90	1183	64	0	0	0.00	2011-08-12	2011-07-14	29	9
aigebi1amjul11	799523	300x250	87	1728	2	0	0.00	2011-09-15	2011-07-18	59	9
aigebi1amjul11	801766	300x250	1183	2	0	0	0.00	2011-09-12	2011-09-12	0	1
aigebi1amjul11	799818	160x600	1183	5	0	0	0.00	2011-09-20	2011-07-19	63	1
aigebi1amjul11	804057	728x90	1183	81	0	0	0.00	2011-10-07	2011-07-14	85	9
aigebi1amjul11	808686	234x60	87	20	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	807303	160x600	1184	14	0	0	0.00	2011-08-15	2011-08-15	0	6
aigebi1amjul11	812959	728x90	-20	21	0	0	0.00	2011-09-27	2011-09-23	4	7
aigebi1amjul11	810559	300x250	1183	3	0	0	0.00	2011-08-12	2011-08-11	1	3
aigebi1amjul11	816298	728x90	87	2	0	0	0.00	2011-10-29	2011-10-29	0	2
aigebi1amjul11	783515	468x60	87	1425	0	0	0.00	2011-08-31	2011-07-26	36	1
aigebi1amjul11	746127	300x250	1	46	0	0	0.00	2011-09-14	2011-07-24	52	9
aigebi1amjul11	787811	120x600	87	1082	2	0	0.00	2011-09-27	2011-07-26	63	1
aigebi1amjul11	720838	300x250	1183	372	0	0	0.00	2011-08-10	2011-07-14	27	9
aigebi1amjul11	768434	120x600	1183	494	0	0	0.00	2011-09-27	2011-07-26	63	1
aigebi1amjul11	791800	468x60	87	14	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	760578	300x250	1	596	0	0	0.00	2011-09-27	2011-07-20	69	9
aigebi1amjul11	793804	468x60	1183	348	0	0	0.00	2011-10-20	2011-07-27	85	1
aigebi1amjul11	799927	160x600	1183	1	0	0	0.00	2011-07-19	2011-07-19	0	1
aigebi1amjul11	805817	160x600	1183	32	0	0	0.00	2011-08-12	2011-07-17	26	8
aigebi1amjul11	804141	300x250	1184	20	0	0	0.00	2011-08-16	2011-08-15	1	7
aigebi1amjul11	808823	160x600	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	807373	728x90	1183	44	0	0	0.00	2011-09-08	2011-07-20	50	9
aigebi1amjul11	813076	300x250	1183	11	0	0	0.00	2011-09-18	2011-09-14	4	7
aigebi1amjul11	810686	300x250	1183	117	0	0	0.00	2011-09-19	2011-08-12	38	9
aigebi1amjul11	816544	728x90	87	13	0	0	0.00	2011-10-28	2011-10-28	0	2
aigebi1amjul11	777378	160x600	1183	644	4	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	773281	468x60	1184	23	0	0	0.00	2011-08-16	2011-08-15	1	1
aigebi1amjul11	783655	728x90	1183	110	0	0	0.00	2011-09-26	2011-09-03	23	8
aigebi1amjul11	780712	120x600	1183	75	1	0	0.00	2011-09-09	2011-07-26	45	1
aigebi1amjul11	789981	728x90	66	2	0	0	0.00	2011-10-03	2011-10-02	1	2
aigebi1amjul11	801969	300x250	87	110	0	0	0.00	2011-09-25	2011-09-23	2	9
aigebi1amjul11	800129	300x250	1183	1107	1	0	0.00	2011-09-06	2011-07-31	37	9
aigebi1amjul11	804235	300x250	-20	1029	1	1	0.00	2011-08-10	2011-08-09	1	9
aigebi1amjul11	808903	300x250	1183	44	0	0	0.00	2011-09-27	2011-09-25	2	9
aigebi1amjul11	807476	300x250	1183	2	0	0	0.00	2011-10-05	2011-10-05	0	1
aigebi1amjul11	813302	300x250	1183	9	0	0	0.00	2011-09-08	2011-09-08	0	5
aigebi1amjul11	810750	728x90	1183	5	0	0	0.00	2011-09-27	2011-09-24	3	3
aigebi1amjul11	816797	300x250	1183	549	0	0	0.00	2011-10-29	2011-10-29	0	3
aigebi1amjul11	777698	728x90	87	157	0	0	0.00	2011-09-26	2011-08-31	26	8
aigebi1amjul11	773501	468x60	1183	7	1	0	0.00	2011-09-26	2011-07-31	57	1
aigebi1amjul11	783896	300x250	1183	125	0	0	0.00	2011-09-27	2011-07-15	74	9
aigebi1amjul11	748861	728x90	87	111	0	0	0.00	2011-09-14	2011-09-06	8	8
aigebi1amjul11	788087	728x90	87	2	0	0	0.00	2011-08-11	2011-08-11	0	2
aigebi1amjul11	769582	728x90	1235	5	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	786103	160x600	1184	54	0	0	0.00	2011-08-16	2011-08-15	1	9
aigebi1amjul11	762219	728x90	1	2	0	0	0.00	2011-07-27	2011-07-27	0	2
aigebi1amjul11	792048	728x90	1183	478	0	0	0.00	2011-07-20	2011-07-16	4	8
aigebi1amjul11	798003	728x90	87	152	0	0	0.00	2011-09-15	2011-07-15	62	9
aigebi1amjul11	802092	160x600	75	346	0	0	0.00	2011-08-15	2011-08-15	0	9
aigebi1amjul11	805984	120x600	87	418	0	0	0.00	2011-09-27	2011-07-30	59	1
aigebi1amjul11	804404	300x250	1183	2	0	0	0.00	2011-10-04	2011-10-04	0	2
aigebi1amjul11	809056	728x90	1183	273	1	0	0.00	2011-08-27	2011-08-09	18	9
aigebi1amjul11	807571	468x60	1183	95	0	0	0.00	2011-10-20	2011-07-28	84	1
aigebi1amjul11	813516	300x250	1183	58	0	0	0.00	2011-11-15	2011-11-15	0	3
aigebi1amjul11	810853	300x250	1183	7	0	0	0.00	2011-08-11	2011-08-11	0	4
aigebi1amjul11	817062	300x250	87	23	0	0	0.00	2011-11-03	2011-11-03	0	3
aigebi1amjul11	777884	728x90	1183	66	3	1	0.00	2011-09-08	2011-08-05	34	9
aigebi1amjul11	773734	728x90	84	1584	0	0	0.00	2011-09-27	2011-09-25	2	8
aigebi1amjul11	784020	120x600	87	6	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	751336	300x250	65	432	0	0	0.00	2011-09-27	2011-07-27	62	9
aigebi1amjul11	781075	728x90	1183	6	0	0	0.00	2011-11-29	2011-09-21	69	2
aigebi1amjul11	727874	300x250	1236	2045	0	0	0.00	2011-09-14	2011-07-14	62	9
aigebi1amjul11	786274	160x600	1183	32	0	0	0.00	2011-07-28	2011-07-27	1	9
aigebi1amjul11	762672	728x90	87	463	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	790256	300x250	1183	98	0	0	0.00	2011-11-26	2011-08-04	114	2
aigebi1amjul11	788361	120x600	87	95	0	0	0.00	2011-10-20	2011-08-24	57	1
aigebi1amjul11	794134	728x90	1183	203	0	0	0.00	2011-09-18	2011-07-15	65	9
aigebi1amjul11	792242	468x60	87	877	0	0	0.00	2011-09-27	2011-09-04	23	1
aigebi1amjul11	800318	300x250	1183	394	0	0	0.00	2011-11-05	2011-08-01	96	9
aigebi1amjul11	806158	300x250	1183	32	0	0	0.00	2011-08-24	2011-07-21	34	9
aigebi1amjul11	804568	160x600	1183	13	0	0	0.00	2011-10-12	2011-07-14	90	8
aigebi1amjul11	809199	300x250	1184	4	0	0	0.00	2011-08-15	2011-08-15	0	4
aigebi1amjul11	807664	728x90	1183	18	0	0	0.00	2011-09-26	2011-09-23	3	8
aigebi1amjul11	813647	120x600	1183	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	810955	300x250	1183	1	0	0	0.00	2011-11-02	2011-11-02	0	1
aigebi1amjul11	817317	728x90	1183	25	0	0	0.00	2011-11-05	2011-11-05	0	2
aigebi1amjul11	778183	160x600	1183	9	0	0	0.00	2011-07-28	2011-07-14	14	7
aigebi1amjul11	752496	120x600	87	5	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	786517	160x600	1183	75	0	0	0.00	2011-09-11	2011-07-22	51	9
aigebi1amjul11	790327	160x600	1184	8	0	0	0.00	2011-08-16	2011-08-15	1	4
aigebi1amjul11	788461	300x250	87	58	0	0	0.00	2011-09-26	2011-08-03	54	9
aigebi1amjul11	794296	160x600	87	443	0	0	0.00	2011-09-02	2011-07-14	50	9
aigebi1amjul11	796202	300x250	87	46	0	0	0.00	2011-08-06	2011-08-02	4	9
aigebi1amjul11	802384	120x600	87	153	0	0	0.00	2011-09-06	2011-08-11	26	1
aigebi1amjul11	806233	728x90	1184	13	0	0	0.00	2011-08-16	2011-08-15	1	7
aigebi1amjul11	809286	728x90	87	46	0	0	0.00	2011-07-24	2011-07-19	5	8
aigebi1amjul11	807745	300x250	87	128	0	0	0.00	2011-08-02	2011-07-14	19	9
aigebi1amjul11	813834	728x90	87	22	0	0	0.00	2011-09-16	2011-09-16	0	7
aigebi1amjul11	811050	728x90	1060	3	0	0	0.00	2011-08-24	2011-08-24	0	3
aigebi1amjul11	817614	468x60	1183	1	0	0	0.00	2011-11-10	2011-11-10	0	1
aigebi1amjul11	778382	160x600	1183	17	0	0	0.00	2011-08-26	2011-07-14	43	8
aigebi1amjul11	784406	160x600	1184	4	0	0	0.00	2011-08-15	2011-08-15	0	4
aigebi1amjul11	788694	300x250	77	7	0	0	0.00	2011-08-16	2011-08-15	1	5
aigebi1amjul11	794402	300x250	1183	967	0	0	0.00	2011-08-02	2011-07-14	19	9
aigebi1amjul11	792439	300x250	79	16	0	0	0.00	2011-11-29	2011-08-30	91	1
aigebi1amjul11	798418	300x250	87	23	0	0	0.00	2011-08-31	2011-08-28	3	9
aigebi1amjul11	802474	300x250	87	2	0	0	0.00	2011-09-17	2011-09-17	0	1
aigebi1amjul11	800538	160x600	1183	58	0	0	0.00	2011-07-15	2011-07-14	1	8
aigebi1amjul11	809443	300x250	87	461	0	0	0.00	2011-09-27	2011-07-19	70	9
aigebi1amjul11	807819	728x90	87	529	0	0	0.00	2011-09-27	2011-07-16	73	9
aigebi1amjul11	814056	728x90	87	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	811172	728x90	1183	6	2	0	0.00	2011-09-02	2011-08-27	6	6
aigebi1amjul11	817817	728x90	87	3	0	0	0.00	2011-11-30	2011-11-30	0	2
aigebi1amjul11	770453	300x250	1184	2	0	0	0.00	2011-08-16	2011-08-15	1	2
aigebi1amjul11	778650	300x250	87	4	0	0	0.00	2011-07-20	2011-07-20	0	3
aigebi1amjul11	786731	120x600	87	189	0	0	0.00	2011-10-21	2011-07-26	87	1
aigebi1amjul11	764038	728x90	1183	55	0	0	0.00	2011-08-17	2011-07-15	33	9
aigebi1amjul11	784561	120x600	1183	2	0	0	0.00	2011-08-10	2011-08-05	5	1
aigebi1amjul11	790558	180x150	87	1585	1	0	0.00	2011-09-27	2011-07-26	63	1
aigebi1amjul11	817860	160x600	1183	2	0	0	0.00	2011-11-15	2011-11-15	0	2
aigebi1amjul11	774810	300x250	87	2096	3	0	0.00	2011-09-20	2011-07-22	60	9
aigebi1amjul11	125	180x150	1183	1378	1	0	0.00	2011-11-30	2011-07-25	128	2
aigebi1amjul11	794708	300x250	-20	2593	0	0	0.00	2011-08-10	2011-08-09	1	9
aigebi1amjul11	792699	728x90	1184	59	0	0	0.00	2011-08-16	2011-08-15	1	9
aigebi1amjul11	796602	300x250	87	621	0	0	0.00	2011-10-05	2011-07-17	80	9
aigebi1amjul11	806452	300x250	87	155	0	0	0.00	2011-07-23	2011-07-17	6	8
aigebi1amjul11	804936	160x600	1184	8	0	0	0.00	2011-08-16	2011-08-15	1	7
aigebi1amjul11	809634	728x90	1183	22	0	0	0.00	2011-08-31	2011-08-16	15	8
aigebi1amjul11	814464	300x250	87	16	0	0	0.00	2011-09-27	2011-09-27	0	8
aigebi1amjul11	811387	728x90	1183	113	0	0	0.00	2011-08-16	2011-08-16	0	8
aigebi1amjul11	818062	120x600	87	4	0	0	0.00	2011-11-16	2011-11-16	0	1
aigebi1amjul11	770811	300x250	87	548	1	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	782097	300x250	1184	6	0	0	0.00	2011-08-16	2011-08-15	1	5
aigebi1amjul11	737238	300x250	1	113	1	0	0.00	2011-09-26	2011-07-18	70	9
aigebi1amjul11	778699	728x90	87	450	0	0	0.00	2011-08-17	2011-07-23	25	9
aigebi1amjul11	786970	300x250	87	6014	1	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	215548	468x60	1	3	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	754968	160x600	87	7	0	0	0.00	2011-07-22	2011-07-14	8	4
aigebi1amjul11	794800	160x600	87	961	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	792795	300x250	1184	3	0	0	0.00	2011-08-16	2011-08-15	1	2
aigebi1amjul11	796722	728x90	87	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	803292	160x600	1183	134	0	0	0.00	2011-08-24	2011-08-14	10	9
aigebi1amjul11	800951	468x60	1184	5	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	806511	728x90	1183	7233	6	0	0.00	2011-11-02	2011-08-10	84	9
aigebi1amjul11	809733	728x90	1184	22	0	0	0.00	2011-08-16	2011-08-15	1	8
aigebi1amjul11	808114	300x250	87	3	0	0	0.00	2011-07-22	2011-07-22	0	3
aigebi1amjul11	814902	728x90	1183	13	0	0	0.00	2011-11-14	2011-11-14	0	2
aigebi1amjul11	811483	728x90	1183	364	0	0	0.00	2011-10-01	2011-08-18	44	8
aigebi1amjul11	818273	300x250	1183	246	0	0	0.00	2011-11-18	2011-11-18	0	3
aigebi1amjul11	782258	120x600	1183	32	0	0	0.00	2011-10-21	2011-07-27	86	1
aigebi1amjul11	739012	300x250	1183	444	0	0	0.00	2011-09-26	2011-08-10	47	9
aigebi1amjul11	778921	728x90	67	936	0	0	0.00	2011-09-25	2011-07-14	73	9
aigebi1amjul11	787107	300x250	1183	24	0	0	0.00	2011-09-12	2011-07-19	55	3
aigebi1amjul11	683911	728x90	1	235	0	0	0.00	2011-09-10	2011-09-10	0	8
aigebi1amjul11	765388	728x90	1183	84	0	0	0.00	2011-07-31	2011-07-18	13	9
aigebi1amjul11	784847	728x90	87	2447	1	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	755442	160x600	1183	355	1	0	0.00	2011-09-13	2011-07-14	61	9
aigebi1amjul11	789070	728x90	84	2	0	0	0.00	2011-08-21	2011-08-21	0	2
aigebi1amjul11	794896	728x90	1235	3547	6	0	0.00	2011-09-27	2011-07-15	74	9
aigebi1amjul11	792950	300x250	1183	707	0	0	0.00	2011-09-06	2011-07-14	54	9
aigebi1amjul11	798996	728x90	1236	2	0	0	0.00	2011-11-24	2011-11-24	0	2
aigebi1amjul11	796866	300x250	1183	412	0	0	0.00	2011-09-25	2011-07-27	60	9
aigebi1amjul11	803439	728x90	-20	7	0	0	0.00	2011-11-18	2011-11-18	0	2
aigebi1amjul11	801055	468x60	87	47	0	0	0.00	2011-08-31	2011-08-02	29	1
aigebi1amjul11	806627	160x600	87	18	0	0	0.00	2011-09-18	2011-08-02	47	9
aigebi1amjul11	805117	160x600	87	432	0	0	0.00	2011-09-22	2011-07-14	70	9
aigebi1amjul11	809826	300x250	87	2	0	0	0.00	2011-08-22	2011-08-19	3	2
aigebi1amjul11	808199	728x90	87	597	0	0	0.00	2011-09-26	2011-08-27	30	8
aigebi1amjul11	815142	728x90	1183	2	0	0	0.00	2011-10-08	2011-10-08	0	2
aigebi1amjul11	811633	160x600	87	2	0	0	0.00	2011-08-19	2011-08-19	0	2
aigebi1amjul11	818396	728x90	87	82	1	0	0.00	2011-11-19	2011-11-18	1	2
aigebi1amjul11	771259	728x90	1183	74	0	0	0.00	2011-08-19	2011-07-15	35	9
aigebi1amjul11	740908	160x600	1183	47	0	0	0.00	2011-09-09	2011-09-08	1	9
aigebi1amjul11	778986	728x90	1183	67	0	0	0.00	2011-10-04	2011-07-20	76	9
aigebi1amjul11	787269	300x250	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	2
aigebi1amjul11	696667	728x90	87	135	0	0	0.00	2011-08-12	2011-07-14	29	9
aigebi1amjul11	790911	300x250	87	186	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	794929	300x250	1183	7	0	0	0.00	2011-11-09	2011-10-05	35	1
aigebi1amjul11	796975	300x250	1183	5	0	0	0.00	2011-07-28	2011-07-27	1	5
aigebi1amjul11	803618	300x250	87	128	0	0	0.00	2011-09-06	2011-09-03	3	9
aigebi1amjul11	801282	300x250	1183	222	0	0	0.00	2011-08-26	2011-07-17	40	8
aigebi1amjul11	809976	300x250	1183	6	0	0	0.00	2011-10-21	2011-10-20	1	3
aigebi1amjul11	815447	728x90	87	2	0	0	0.00	2011-10-17	2011-10-17	0	1
aigebi1amjul11	811775	728x90	1183	205	1	0	0.00	2011-08-19	2011-08-19	0	8
aigebi1amjul11	818691	728x90	87	58	0	0	0.00	2011-11-23	2011-11-22	1	2
aigebi1amjul11	771560	160x600	1183	129	0	0	0.00	2011-11-24	2011-07-18	129	9
aigebi1amjul11	782663	300x250	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	2
aigebi1amjul11	742745	300x250	1183	63	0	0	0.00	2011-07-24	2011-07-15	9	8
aigebi1amjul11	779351	300x250	87	1003	0	0	0.00	2011-09-20	2011-07-27	55	9
aigebi1amjul11	787395	728x90	1184	9	0	0	0.00	2011-08-16	2011-08-15	1	5
aigebi1amjul11	706728	728x90	66	15	0	0	0.00	2011-08-03	2011-07-14	20	5
aigebi1amjul11	766426	300x250	1183	2876	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	785051	160x600	1183	2	0	0	0.00	2011-09-22	2011-09-22	0	2
aigebi1amjul11	756791	728x90	68	144	0	0	0.00	2011-09-25	2011-07-16	71	9
aigebi1amjul11	789311	300x250	87	11	0	0	0.00	2011-09-21	2011-08-03	49	6
aigebi1amjul11	795113	160x600	1184	3	0	0	0.00	2011-08-15	2011-08-15	0	2
aigebi1amjul11	799259	728x90	1183	196	0	0	0.00	2011-08-25	2011-08-14	11	8
aigebi1amjul11	803764	300x250	1183	41	0	0	0.00	2011-08-09	2011-07-16	24	9
aigebi1amjul11	801391	728x90	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	2
